subid,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60
32,0.9952717056122798,0.0034948262865757557,0.0010964160899061195,0.00013705201123826493,0.0,0.9984239018707599,0.0014390461180017818,0.00013705201123826493,0.0,0.0,0.9962310696909478,0.003426300280956623,0.0003426300280956623,0.0,0.0,0.9930788734324676,0.004933872404577537,0.0015760981292400466,0.00041115603371479477,0.0,0.994312341533612,0.004865346398958405,0.0006167340505721921,6.852600561913247e-05,0.00013705201123826493,0.9936956074830399,0.00418008634276708,0.001644624134859179,0.0004796820393339272,0.0,0.9904748852189406,0.006509970533817583,0.0023298841910505035,0.0005482080449530597,0.00013705201123826493,0.9950661275954225,0.004522716370862743,0.00041115603371479477,0.0,0.0,0.9934900294661824,0.005482080449530597,0.000753786061810457,0.00027410402247652986,0.0,0.982937024600836,0.011992050983348181,0.0039059823202905503,0.0011649420955252517,0.0,0.9977386418145686,0.000890838073048722,0.0010964160899061195,0.00027410402247652986,0.0,0.9914342492976085,0.006784074556294113,0.0014390461180017818,0.0003426300280956623,0.0
33,0.5625,0.34375,0.09375,0.0,0.0,0.4375,0.5,0.0625,0.0,0.0,0.6875,0.25,0.03125,0.03125,0.0,0.5625,0.3125,0.09375,0.03125,0.0,0.75,0.1875,0.0625,0.0,0.0,0.375,0.1875,0.1875,0.15625,0.09375,0.84375,0.0625,0.0,0.09375,0.0,0.75,0.25,0.0,0.0,0.0,0.78125,0.1875,0.03125,0.0,0.0,0.125,0.0625,0.375,0.4375,0.0,0.75,0.1875,0.03125,0.0,0.03125,0.4375,0.21875,0.25,0.09375,0.0
34,0.8873239436619719,0.07394366197183098,0.03169014084507042,0.007042253521126761,0.0,0.9225352112676056,0.07042253521126761,0.0035211267605633804,0.0035211267605633804,0.0,0.9014084507042254,0.07746478873239436,0.01056338028169014,0.01056338028169014,0.0,0.852112676056338,0.10211267605633803,0.02464788732394366,0.02112676056338028,0.0,0.897887323943662,0.07042253521126761,0.02112676056338028,0.007042253521126761,0.0035211267605633804,0.6654929577464789,0.1267605633802817,0.10211267605633803,0.07746478873239436,0.028169014084507043,0.8873239436619719,0.09154929577464789,0.02112676056338028,0.0,0.0,0.9119718309859155,0.07746478873239436,0.01056338028169014,0.0,0.0,0.852112676056338,0.11267605633802817,0.028169014084507043,0.007042253521126761,0.0,0.6408450704225352,0.176056338028169,0.16549295774647887,0.017605633802816902,0.0,0.9119718309859155,0.02464788732394366,0.045774647887323945,0.014084507042253521,0.0035211267605633804,0.7640845070422535,0.1619718309859155,0.05985915492957746,0.014084507042253521,0.0
35,0.9984732824427481,0.0015267175572519084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999236641221374,0.0007633587786259542,0.0,0.0,0.0,0.999236641221374,0.0007633587786259542,0.0,0.0,0.0,0.9984732824427481,0.0015267175572519084,0.0,0.0,0.0,0.9977099236641221,0.0022900763358778627,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9984732824427481,0.0015267175572519084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999236641221374,0.0007633587786259542,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,0.7222222222222222,0.21428571428571427,0.06349206349206349,0.0,0.0,0.8650793650793651,0.11904761904761904,0.015873015873015872,0.0,0.0,0.7301587301587301,0.2222222222222222,0.047619047619047616,0.0,0.0,0.8492063492063492,0.1349206349206349,0.015873015873015872,0.0,0.0,0.8968253968253969,0.09523809523809523,0.0,0.007936507936507936,0.0,0.5079365079365079,0.18253968253968253,0.1349206349206349,0.1111111111111111,0.06349206349206349,0.753968253968254,0.16666666666666666,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.8253968253968254,0.16666666666666666,0.007936507936507936,0.0,0.0,0.8650793650793651,0.10317460317460317,0.023809523809523808,0.007936507936507936,0.0,0.5158730158730159,0.25396825396825395,0.1746031746031746,0.05555555555555555,0.0,0.7936507936507936,0.07142857142857142,0.0873015873015873,0.047619047619047616,0.0,0.5873015873015873,0.2777777777777778,0.11904761904761904,0.015873015873015872,0.0
37,0.8055555555555556,0.125,0.06481481481481481,0.004629629629629629,0.0,0.9675925925925926,0.027777777777777776,0.004629629629629629,0.0,0.0,0.9305555555555556,0.06018518518518518,0.009259259259259259,0.0,0.0,0.7453703703703703,0.18055555555555555,0.06481481481481481,0.009259259259259259,0.0,0.8888888888888888,0.07407407407407407,0.032407407407407406,0.004629629629629629,0.0,0.6712962962962963,0.24537037037037038,0.06018518518518518,0.023148148148148147,0.0,0.9537037037037037,0.041666666666666664,0.004629629629629629,0.0,0.0,0.8611111111111112,0.12037037037037036,0.018518518518518517,0.0,0.0,0.8055555555555556,0.1111111111111111,0.05555555555555555,0.027777777777777776,0.0,0.5648148148148148,0.24537037037037038,0.16666666666666666,0.023148148148148147,0.0,0.8935185185185185,0.05092592592592592,0.041666666666666664,0.009259259259259259,0.004629629629629629,0.7962962962962963,0.1388888888888889,0.046296296296296294,0.013888888888888888,0.004629629629629629
38,0.9854368932038835,0.014563106796116505,0.0,0.0,0.0,0.9854368932038835,0.014563106796116505,0.0,0.0,0.0,0.9902912621359223,0.009708737864077669,0.0,0.0,0.0,0.9951456310679612,0.0048543689320388345,0.0,0.0,0.0,0.9951456310679612,0.0048543689320388345,0.0,0.0,0.0,0.9951456310679612,0.0,0.0048543689320388345,0.0,0.0,0.9902912621359223,0.009708737864077669,0.0,0.0,0.0,0.9854368932038835,0.014563106796116505,0.0,0.0,0.0,0.9902912621359223,0.009708737864077669,0.0,0.0,0.0,0.9174757281553398,0.06796116504854369,0.014563106796116505,0.0,0.0,0.9854368932038835,0.009708737864077669,0.0048543689320388345,0.0,0.0,0.9660194174757282,0.03398058252427184,0.0,0.0,0.0
39,0.9993733026947984,0.0006266973052015876,0.0,0.0,0.0,0.9993733026947984,0.0004177982034677251,0.00020889910173386254,0.0,0.0,0.997075412575726,0.0027156883225402132,0.00020889910173386254,0.0,0.0,0.9979110089826614,0.001880091915604763,0.00020889910173386254,0.0,0.0,0.9972843116774598,0.0025067892208063504,0.00020889910173386254,0.0,0.0,0.9993733026947984,0.0004177982034677251,0.00020889910173386254,0.0,0.0,0.9943597242531858,0.0033423856277418006,0.0020889910173386254,0.00020889910173386254,0.0,0.998537706287863,0.0014622937121370379,0.0,0.0,0.0,0.9987466053895968,0.0012533946104031752,0.0,0.0,0.0,0.996866513473992,0.0029245874242740757,0.0,0.0,0.00020889910173386254,0.9995822017965322,0.0,0.0004177982034677251,0.0,0.0,0.9972843116774598,0.0025067892208063504,0.0,0.0,0.00020889910173386254
40,0.9990457104685562,0.0008588605782994561,9.542895314438401e-05,0.0,0.0,0.9995228552342781,0.00047714476572192005,0.0,0.0,0.0,0.999236568374845,0.0007634316251550721,0.0,0.0,0.0,0.9988548525622674,0.0006680026720106881,0.00038171581257753605,9.542895314438401e-05,0.0,0.9978051340776791,0.002194865922320832,0.0,0.0,0.0,0.9996182841874225,0.00038171581257753605,0.0,0.0,0.0,0.9958011260616471,0.0035308712663422084,0.0006680026720106881,0.0,0.0,0.9998091420937112,0.00019085790628876802,0.0,0.0,0.0,0.9983777077965454,0.0015268632503101442,9.542895314438401e-05,0.0,0.0,0.9981868498902567,0.0018131501097432962,0.0,0.0,0.0,0.9994274262811337,9.542895314438401e-05,0.00038171581257753605,9.542895314438401e-05,0.0,0.9993319973279893,0.0006680026720106881,0.0,0.0,0.0
41,0.9996432393863718,0.00035676061362825543,0.0,0.0,0.0,0.9999286478772743,7.135212272565108e-05,0.0,0.0,0.0,0.9997145915090974,0.00021405636817695327,7.135212272565108e-05,0.0,0.0,0.9995718872636461,0.00035676061362825543,7.135212272565108e-05,0.0,0.0,0.9991437745272922,0.0008562254727078131,0.0,0.0,0.0,0.9999286478772743,7.135212272565108e-05,0.0,0.0,0.0,0.9975740278273278,0.0014983945772386728,0.000784873349982162,0.00014270424545130217,0.0,1.0,0.0,0.0,0.0,0.0,0.9995718872636461,0.00042811273635390653,0.0,0.0,0.0,0.9992864787727435,0.0005708169818052087,0.00014270424545130217,0.0,0.0,0.9997145915090974,0.00014270424545130217,0.00014270424545130217,0.0,0.0,0.9998572957545487,0.00014270424545130217,0.0,0.0,0.0
42,0.9997073456248171,0.000292654375182909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.99965856989562,0.00034143010438006046,0.0,0.0,0.0,0.9998536728124086,0.0001463271875914545,0.0,0.0,0.0,0.9998048970832114,0.0001463271875914545,4.87757291971515e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9988781582284655,0.000780411667154424,0.00034143010438006046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9998048970832114,0.000195102916788606,0.0,0.0,0.0,0.9995610184372257,0.0004389815627743635,0.0,0.0,0.0,0.9999024485416057,0.0,9.7551458394303e-05,0.0,0.0,0.9996097941664228,0.000390205833577212,0.0,0.0,0.0
43,0.999728982600683,0.00027101739931703617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9991869478020489,0.0007588487180877012,0.0,5.420347986340723e-05,0.0,0.9991869478020489,0.0007588487180877012,5.420347986340723e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9974524364464199,0.0020597322348094747,0.00048783131877066507,0.0,0.0,0.9999457965201366,5.420347986340723e-05,0.0,0.0,0.0,0.9993495582416391,0.0006504417583608868,0.0,0.0,0.0,0.9993495582416391,0.0005962382784974795,5.420347986340723e-05,0.0,0.0,0.999728982600683,5.420347986340723e-05,0.00021681391945362893,0.0,0.0,0.9992953547617757,0.000704645238224294,0.0,0.0,0.0
44,0.9122807017543859,0.08771929824561403,0.0,0.0,0.0,0.9649122807017544,0.017543859649122806,0.017543859649122806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.12280701754385964,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.8771929824561403,0.07017543859649122,0.03508771929824561,0.0,0.017543859649122806,0.7368421052631579,0.15789473684210525,0.07017543859649122,0.03508771929824561,0.0,0.8596491228070176,0.10526315789473684,0.03508771929824561,0.0,0.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0.9122807017543859,0.08771929824561403,0.0,0.0,0.0,0.5087719298245614,0.3508771929824561,0.14035087719298245,0.0,0.0,0.9824561403508771,0.017543859649122806,0.0,0.0,0.0,0.7543859649122807,0.19298245614035087,0.05263157894736842,0.0,0.0
45,0.9936247723132969,0.004553734061930784,0.0018214936247723133,0.0,0.0,0.9908925318761385,0.007513661202185792,0.0009107468123861566,0.0006830601092896175,0.0,0.9949908925318761,0.003870673952641166,0.001138433515482696,0.0,0.0,0.9838342440801457,0.01366120218579235,0.0018214936247723133,0.0006830601092896175,0.0,0.994535519125683,0.005236794171220401,0.0,0.00022768670309653916,0.0,0.9861111111111112,0.011156648451730419,0.002276867030965392,0.0004553734061930783,0.0,0.994535519125683,0.00546448087431694,0.0,0.0,0.0,0.9824681238615665,0.010701275045537341,0.00546448087431694,0.001366120218579235,0.0,0.9920309653916212,0.006830601092896175,0.0006830601092896175,0.00022768670309653916,0.00022768670309653916,0.9658469945355191,0.033242258652094715,0.0009107468123861566,0.0,0.0,0.9890710382513661,0.007058287795992714,0.0031876138433515485,0.0006830601092896175,0.0,0.9852003642987249,0.01366120218579235,0.0009107468123861566,0.00022768670309653916,0.0
46,0.9968454258675079,0.0031545741324921135,0.0,0.0,0.0,0.9936908517350158,0.006309148264984227,0.0,0.0,0.0,0.998422712933754,0.0015772870662460567,0.0,0.0,0.0,0.9905362776025236,0.006309148264984227,0.0015772870662460567,0.0015772870662460567,0.0,0.9968454258675079,0.0031545741324921135,0.0,0.0,0.0,0.9684542586750788,0.01892744479495268,0.00946372239747634,0.0031545741324921135,0.0,0.9873817034700315,0.00946372239747634,0.0015772870662460567,0.0015772870662460567,0.0,0.9873817034700315,0.011041009463722398,0.0015772870662460567,0.0,0.0,0.9905362776025236,0.00946372239747634,0.0,0.0,0.0,0.9763406940063092,0.02365930599369085,0.0,0.0,0.0,0.9952681388012619,0.0031545741324921135,0.0015772870662460567,0.0,0.0,0.9873817034700315,0.012618296529968454,0.0,0.0,0.0
47,0.9722222222222222,0.019444444444444445,0.005555555555555556,0.002777777777777778,0.0,0.9888888888888889,0.008333333333333333,0.0,0.002777777777777778,0.0,0.9,0.08611111111111111,0.013888888888888888,0.0,0.0,0.9333333333333333,0.05555555555555555,0.011111111111111112,0.0,0.0,0.9638888888888889,0.027777777777777776,0.008333333333333333,0.0,0.0,0.7888888888888889,0.1361111111111111,0.03888888888888889,0.03611111111111111,0.0,0.9833333333333333,0.013888888888888888,0.0,0.002777777777777778,0.0,0.9694444444444444,0.030555555555555555,0.0,0.0,0.0,0.8833333333333333,0.08055555555555556,0.030555555555555555,0.002777777777777778,0.002777777777777778,0.8638888888888889,0.11666666666666667,0.019444444444444445,0.0,0.0,0.9555555555555556,0.027777777777777776,0.011111111111111112,0.005555555555555556,0.0,0.9611111111111111,0.022222222222222223,0.011111111111111112,0.005555555555555556,0.0
48,0.8975609756097561,0.08048780487804878,0.02195121951219512,0.0,0.0,0.8731707317073171,0.08292682926829269,0.03170731707317073,0.00975609756097561,0.0024390243902439024,0.8853658536585366,0.0975609756097561,0.014634146341463415,0.0024390243902439024,0.0,0.875609756097561,0.08536585365853659,0.02926829268292683,0.007317073170731708,0.0024390243902439024,0.9097560975609756,0.07560975609756097,0.012195121951219513,0.0,0.0024390243902439024,0.7365853658536585,0.14634146341463414,0.06829268292682927,0.04390243902439024,0.004878048780487805,0.9146341463414634,0.05853658536585366,0.01951219512195122,0.004878048780487805,0.0024390243902439024,0.8536585365853658,0.13658536585365855,0.00975609756097561,0.0,0.0,0.9,0.08048780487804878,0.01707317073170732,0.0024390243902439024,0.0,0.7,0.21951219512195122,0.07560975609756097,0.004878048780487805,0.0,0.9048780487804878,0.03902439024390244,0.03170731707317073,0.02195121951219512,0.0024390243902439024,0.7658536585365854,0.17317073170731706,0.05121951219512195,0.00975609756097561,0.0
49,0.8659217877094972,0.061452513966480445,0.07262569832402235,0.0,0.0,0.9217877094972067,0.055865921787709494,0.01675977653631285,0.00558659217877095,0.0,0.9497206703910615,0.0446927374301676,0.00558659217877095,0.0,0.0,0.8379888268156425,0.11731843575418995,0.01675977653631285,0.01675977653631285,0.0111731843575419,0.9162011173184358,0.0446927374301676,0.027932960893854747,0.00558659217877095,0.00558659217877095,0.7430167597765364,0.10614525139664804,0.08379888268156424,0.03910614525139665,0.027932960893854747,0.9050279329608939,0.0782122905027933,0.01675977653631285,0.0,0.0,0.9106145251396648,0.0893854748603352,0.0,0.0,0.0,0.8435754189944135,0.11731843575418995,0.027932960893854747,0.0111731843575419,0.0,0.6536312849162011,0.25139664804469275,0.08379888268156424,0.0111731843575419,0.0,0.9385474860335196,0.027932960893854747,0.0111731843575419,0.0223463687150838,0.0,0.7821229050279329,0.11731843575418995,0.08379888268156424,0.00558659217877095,0.0111731843575419
50,0.9841584158415841,0.013861386138613862,0.0019801980198019802,0.0,0.0,0.996039603960396,0.0039603960396039604,0.0,0.0,0.0,0.998019801980198,0.0019801980198019802,0.0,0.0,0.0,0.9683168316831683,0.023762376237623763,0.007920792079207921,0.0,0.0,0.9881188118811881,0.011881188118811881,0.0,0.0,0.0,0.9643564356435643,0.02178217821782178,0.009900990099009901,0.0019801980198019802,0.0019801980198019802,0.9841584158415841,0.013861386138613862,0.0019801980198019802,0.0,0.0,0.9762376237623762,0.019801980198019802,0.0019801980198019802,0.0019801980198019802,0.0,0.9702970297029703,0.027722772277227723,0.0019801980198019802,0.0,0.0,0.9207920792079208,0.06336633663366337,0.015841584158415842,0.0,0.0,0.9801980198019802,0.01782178217821782,0.0019801980198019802,0.0,0.0,0.9663366336633663,0.027722772277227723,0.005940594059405941,0.0,0.0
51,0.9997435897435898,0.0001282051282051282,0.0001282051282051282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9993589743589744,0.0005128205128205128,0.0001282051282051282,0.0,0.0,0.9984615384615385,0.0014102564102564104,0.0001282051282051282,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9952564102564102,0.003717948717948718,0.0008974358974358974,0.0001282051282051282,0.0,0.9998717948717949,0.0001282051282051282,0.0,0.0,0.0,0.9987179487179487,0.001282051282051282,0.0,0.0,0.0,0.9985897435897436,0.0014102564102564104,0.0,0.0,0.0,0.9998717948717949,0.0,0.0001282051282051282,0.0,0.0,0.9996153846153846,0.0003846153846153846,0.0,0.0,0.0
52,0.9962472842188426,0.003555204424254395,0.00019751135690302193,0.0,0.0,0.9974323523602607,0.002370136282836263,0.00019751135690302193,0.0,0.0,0.9970373296464546,0.002370136282836263,0.0005925340707090658,0.0,0.0,0.9926920797945882,0.006517874777799724,0.0005925340707090658,0.00019751135690302193,0.0,0.9980248864309698,0.0019751135690302193,0.0,0.0,0.0,0.9930871025083943,0.0045427612087695045,0.0021726249259332413,0.00019751135690302193,0.0,0.9954572387912305,0.003555204424254395,0.0007900454276120877,0.00019751135690302193,0.0,0.9986174205016789,0.0013825794983211535,0.0,0.0,0.0,0.9952597274343274,0.004147738494963461,0.0005925340707090658,0.0,0.0,0.9883468299427217,0.011653170057278294,0.0,0.0,0.0,0.9978273750740667,0.0009875567845151097,0.0007900454276120877,0.00039502271380604387,0.0,0.9962472842188426,0.003357693067351373,0.00039502271380604387,0.0,0.0
53,0.9995308468214872,0.0003518648838845883,0.0001172882946281961,0.0,0.0,0.9998827117053718,0.0001172882946281961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999413558526859,0.0005864414731409805,0.0,0.0,0.0,0.9987098287590899,0.0012901712409101572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9974196575181797,0.0018766127140511376,0.0007037297677691766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9990616936429745,0.0007037297677691766,0.0002345765892563922,0.0,0.0,0.9983579638752053,0.0016420361247947454,0.0,0.0,0.0,0.9997654234107436,0.0,0.0001172882946281961,0.0001172882946281961,0.0,0.999413558526859,0.0004691531785127844,0.0001172882946281961,0.0,0.0
54,0.9993917947583767,0.0004976224704191087,0.00011058277120424638,0.0,0.0,0.9992259206015702,0.0007187880128276014,5.529138560212319e-05,0.0,0.0,0.9994470861439788,0.00044233108481698554,0.00011058277120424638,0.0,0.0,0.9997235430719894,0.00027645692801061595,0.0,0.0,0.0,0.9991706292159681,0.0007187880128276014,0.00011058277120424638,0.0,0.0,0.9998341258431936,5.529138560212319e-05,0.00011058277120424638,0.0,0.0,0.9979542187327214,0.001492867411257326,0.0003870396992148623,0.00011058277120424638,5.529138560212319e-05,0.9998894172287958,0.00011058277120424638,0.0,0.0,0.0,0.9991706292159681,0.0008293707840318479,0.0,0.0,0.0,0.9988388809023554,0.0010505363264403406,0.00011058277120424638,0.0,0.0,0.9999447086143979,0.0,0.0,5.529138560212319e-05,0.0,0.9992259206015702,0.0005529138560212319,0.00022116554240849277,0.0,0.0
55,0.9985286905345758,0.000980872976949485,0.0004904364884747426,0.0,0.0,0.9975478175576263,0.0024521824423737125,0.0,0.0,0.0,0.9975478175576263,0.0024521824423737125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9985286905345758,0.0014713094654242277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9995095635115253,0.0004904364884747426,0.0,0.0,0.0,0.9975478175576263,0.0024521824423737125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.998038254046101,0.000980872976949485,0.0004904364884747426,0.0004904364884747426,0.0
56,0.9997340425531915,0.00026595744680851064,0.0,0.0,0.0,0.9993351063829787,0.0006648936170212766,0.0,0.0,0.0,0.9990691489361702,0.0009308510638297873,0.0,0.0,0.0,0.9988031914893617,0.0011968085106382979,0.0,0.0,0.0,0.9989361702127659,0.0010638297872340426,0.0,0.0,0.0,0.9996010638297872,0.00039893617021276594,0.0,0.0,0.0,0.9960106382978723,0.003324468085106383,0.0005319148936170213,0.00013297872340425532,0.0,0.9998670212765958,0.00013297872340425532,0.0,0.0,0.0,0.9985372340425532,0.0013297872340425532,0.00013297872340425532,0.0,0.0,0.9984042553191489,0.0011968085106382979,0.00039893617021276594,0.0,0.0,0.9996010638297872,0.00013297872340425532,0.00026595744680851064,0.0,0.0,0.9982712765957447,0.0014627659574468085,0.00026595744680851064,0.0,0.0
57,0.75,0.19444444444444445,0.05555555555555555,0.0,0.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666,0.25,0.06944444444444445,0.013888888888888888,0.0,0.8333333333333334,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.0,0.8888888888888888,0.09722222222222222,0.0,0.013888888888888888,0.0,0.5972222222222222,0.2222222222222222,0.1388888888888889,0.041666666666666664,0.0,0.8888888888888888,0.06944444444444445,0.027777777777777776,0.013888888888888888,0.0,0.7361111111111112,0.25,0.013888888888888888,0.0,0.0,0.7361111111111112,0.2222222222222222,0.027777777777777776,0.0,0.013888888888888888,0.4583333333333333,0.3333333333333333,0.19444444444444445,0.013888888888888888,0.0,0.7916666666666666,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.0,0.5972222222222222,0.2361111111111111,0.06944444444444445,0.08333333333333333,0.013888888888888888
58,0.9675324675324676,0.022727272727272728,0.00974025974025974,0.0,0.0,0.961038961038961,0.022727272727272728,0.012987012987012988,0.003246753246753247,0.0,0.9188311688311688,0.06818181818181818,0.00974025974025974,0.003246753246753247,0.0,0.9577922077922078,0.02922077922077922,0.006493506493506494,0.006493506493506494,0.0,0.974025974025974,0.012987012987012988,0.00974025974025974,0.0,0.003246753246753247,0.935064935064935,0.01948051948051948,0.01948051948051948,0.025974025974025976,0.0,0.9577922077922078,0.01948051948051948,0.01948051948051948,0.003246753246753247,0.0,0.9772727272727273,0.01948051948051948,0.003246753246753247,0.0,0.0,0.974025974025974,0.022727272727272728,0.003246753246753247,0.0,0.0,0.9025974025974026,0.05519480519480519,0.03896103896103896,0.003246753246753247,0.0,0.9707792207792207,0.012987012987012988,0.00974025974025974,0.003246753246753247,0.003246753246753247,0.9415584415584416,0.02922077922077922,0.01948051948051948,0.00974025974025974,0.0
59,0.8969325153374234,0.07975460122699386,0.023312883435582823,0.0,0.0,0.9521472392638037,0.0392638036809816,0.0049079754601227,0.0036809815950920245,0.0,0.9546012269938651,0.033128834355828224,0.012269938650306749,0.0,0.0,0.901840490797546,0.07116564417177915,0.01717791411042945,0.0098159509202454,0.0,0.939877300613497,0.049079754601226995,0.0098159509202454,0.001226993865030675,0.0,0.7852760736196319,0.1374233128834356,0.049079754601226995,0.02822085889570552,0.0,0.9705521472392638,0.0196319018404908,0.008588957055214725,0.001226993865030675,0.0,0.9042944785276074,0.07975460122699386,0.014723926380368098,0.001226993865030675,0.0,0.9190184049079755,0.051533742331288344,0.024539877300613498,0.0049079754601227,0.0,0.7374233128834355,0.2049079754601227,0.05644171779141104,0.001226993865030675,0.0,0.9374233128834356,0.029447852760736196,0.025766871165644172,0.0049079754601227,0.00245398773006135,0.8368098159509203,0.12269938650306748,0.033128834355828224,0.007361963190184049,0.0
60,0.925,0.04375,0.03125,0.0,0.0,0.9125,0.05625,0.0125,0.01875,0.0,0.85,0.10625,0.04375,0.0,0.0,0.9125,0.06875,0.0125,0.00625,0.0,0.89375,0.09375,0.0125,0.0,0.0,0.75625,0.1,0.1,0.0375,0.00625,0.9375,0.0375,0.01875,0.00625,0.0,0.93125,0.06875,0.0,0.0,0.0,0.93125,0.04375,0.025,0.0,0.0,0.375,0.30625,0.21875,0.09375,0.00625,0.88125,0.0375,0.05,0.025,0.00625,0.80625,0.15,0.04375,0.0,0.0
61,0.8812949640287769,0.09712230215827339,0.02158273381294964,0.0,0.0,0.9316546762589928,0.0683453237410072,0.0,0.0,0.0,0.8597122302158273,0.10071942446043165,0.02877697841726619,0.01079136690647482,0.0,0.8920863309352518,0.08633093525179857,0.02158273381294964,0.0,0.0,0.9100719424460432,0.07194244604316546,0.017985611510791366,0.0,0.0,0.7733812949640287,0.13309352517985612,0.0539568345323741,0.03597122302158273,0.0035971223021582736,0.9316546762589928,0.050359712230215826,0.014388489208633094,0.0035971223021582736,0.0,0.8453237410071942,0.09352517985611511,0.03597122302158273,0.017985611510791366,0.007194244604316547,0.9244604316546763,0.06115107913669065,0.014388489208633094,0.0,0.0,0.6510791366906474,0.22661870503597123,0.10431654676258993,0.014388489208633094,0.0035971223021582736,0.9316546762589928,0.017985611510791366,0.025179856115107913,0.02158273381294964,0.0035971223021582736,0.8093525179856115,0.13309352517985612,0.050359712230215826,0.0035971223021582736,0.0035971223021582736
62,0.9997098421541318,0.00029015784586815225,0.0,0.0,0.0,0.9998259052924791,0.00017409470752089137,0.0,0.0,0.0,0.9997098421541318,0.00023212627669452182,5.8031569173630455e-05,0.0,0.0,0.9984911792014856,0.00127669452181987,0.00023212627669452182,0.0,0.0,0.9987233054781801,0.0012186629526462396,0.0,5.8031569173630455e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.9971564531104921,0.0020891364902506965,0.0006963788300835655,5.8031569173630455e-05,0.0,0.9997678737233054,0.00023212627669452182,0.0,0.0,0.0,0.9990134633240483,0.0009285051067780873,5.8031569173630455e-05,0.0,0.0,0.9981429897864438,0.0018570102135561746,0.0,0.0,0.0,0.9996518105849582,0.00011606313834726091,0.00023212627669452182,0.0,0.0,0.9995937790157846,0.00040622098421541316,0.0,0.0,0.0
63,0.9993018384919712,0.0006981615080288574,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9990691179892949,0.0008145217593670003,0.00011636025133814289,0.0,0.0,0.9980218757272515,0.0019781242727484293,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9962764719571794,0.003374447288806144,0.00023272050267628578,0.00011636025133814289,0.0,0.9996509192459856,0.0003490807540144287,0.0,0.0,0.0,0.9982545962299278,0.0017454037700721434,0.0,0.0,0.0,0.9968582732138701,0.003025366534791715,0.00011636025133814289,0.0,0.0,0.9994181987433093,0.00023272050267628578,0.0003490807540144287,0.0,0.0,0.9986036769839423,0.0013963230160577147,0.0,0.0,0.0
64,0.9975688816855753,0.0024311183144246355,0.0,0.0,0.0,0.9991896272285251,0.0008103727714748784,0.0,0.0,0.0,0.9979740680713128,0.002025931928687196,0.0,0.0,0.0,0.9939222042139384,0.004457050243111832,0.0016207455429497568,0.0,0.0,0.9995948136142626,0.0,0.0,0.0004051863857374392,0.0,0.9882495948136143,0.008914100486223663,0.0028363047001620746,0.0,0.0,0.9947325769854133,0.004862236628849271,0.0,0.0004051863857374392,0.0,0.9947325769854133,0.004862236628849271,0.0,0.0004051863857374392,0.0,0.997163695299838,0.0028363047001620746,0.0,0.0,0.0,0.9943273905996759,0.00526742301458671,0.0004051863857374392,0.0,0.0,0.9975688816855753,0.0008103727714748784,0.0016207455429497568,0.0,0.0,0.993517017828201,0.004862236628849271,0.0012155591572123178,0.0004051863857374392,0.0
